country,respondent_id,age,urban_rural,income_level,sex,marital_status,education,life_satisfaction,freedom_of_choice,emancipative_values,trust_people,importance_of_god,financial_satisfaction,secular_values
China,156000864,62.0,Urban,Medium,Male,Married,Lower,8.0,6.0,0.252961,Trusted,9.0,7.0,0.413268
China,156000865,62.0,Urban,Low,Male,Married,Higher,10.0,10.0,0.340328,Not trusted,3.0,10.0,0.513172
China,156000866,68.0,Urban,Low,Male,Married,Lower,8.0,8.0,0.385832,Not trusted,2.0,6.0,0.364854
China,156000867,48.0,Rural,Medium,Female,Single,Lower,8.0,8.0,0.434048,Not trusted,2.0,8.0,0.438365
China,156000868,36.0,Urban,Low,Male,Married,Lower,6.0,5.0,0.426400,Not trusted,5.0,1.0,0.343586
China,156000869,40.0,Urban,Low,Female,Married,Lower,8.0,10.0,0.259061,Not trusted,1.0,6.0,0.348409
China,156000870,46.0,Rural,Medium,Female,Married,Lower,5.0,9.0,0.480408,Not trusted,3.0,6.0,0.514430
China,156000871,50.0,Rural,Medium,Male,Married,Lower,8.0,6.0,0.292609,Trusted,4.0,6.0,0.458998
China,156000872,48.0,Urban,Medium,Male,Single,Higher,8.0,5.0,0.425166,Not trusted,1.0,10.0,0.354830
China,156000873,64.0,Rural,Low,Female,Single,Middle,8.0,7.0,0.386844,Not trusted,1.0,5.0,0.510900
China,156000874,54.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.260775,Trusted,5.0,5.0,0.386064
China,156000875,43.0,Urban,Low,Male,Married,Higher,3.0,3.0,0.346219,Trusted,10.0,1.0,0.356980
China,156000876,45.0,Rural,Low,Male,Married,Middle,9.0,9.0,0.280432,Not trusted,1.0,9.0,0.311053
China,156000877,44.0,Urban,Low,Male,Widowed,Middle,6.0,2.0,0.603856,Trusted,1.0,4.0,0.416480
China,156000878,44.0,Rural,Medium,Male,Married,Lower,9.0,6.0,0.455342,Not trusted,1.0,7.0,0.445628
China,156000879,54.0,Urban,Low,Female,Married,Lower,10.0,6.0,0.578288,Trusted,1.0,8.0,0.438325
China,156000880,18.0,Urban,High,Male,Married,Higher,8.0,10.0,0.496586,Trusted,2.0,8.0,0.316158
China,156000881,35.0,Urban,Low,Female,Married,Middle,8.0,8.0,0.466622,Trusted,1.0,9.0,0.478336
China,156000882,30.0,Urban,Medium,Female,Single,Higher,8.0,8.0,0.326671,Trusted,5.0,9.0,0.426806
China,156000883,20.0,Urban,Medium,Female,Married,,8.0,6.0,0.602652,Trusted,1.0,8.0,0.572315
China,156000884,19.0,Urban,Medium,Female,Married,Higher,8.0,8.0,0.810908,Trusted,10.0,8.0,0.731173
China,156000885,38.0,Urban,Low,Female,Married,Lower,5.0,5.0,0.405090,Not trusted,5.0,5.0,0.470813
China,156000886,46.0,Urban,Low,Female,Married,Lower,3.0,9.0,0.407307,Not trusted,1.0,5.0,0.261183
China,156000887,56.0,Urban,Low,Male,Married,Middle,10.0,7.0,0.440221,Trusted,10.0,10.0,0.402237
China,156000888,40.0,Urban,Medium,Female,Married,Lower,10.0,10.0,0.308013,Not trusted,1.0,10.0,0.362352
China,156000889,60.0,Urban,Medium,Female,Married,Higher,10.0,7.0,0.218697,Trusted,5.0,9.0,0.489703
China,156000890,42.0,Urban,Medium,Female,Married,Middle,8.0,10.0,0.404504,Not trusted,1.0,10.0,0.446047
China,156000891,43.0,Urban,Medium,Female,Single,Lower,9.0,7.0,0.461718,Trusted,3.0,7.0,0.543598
China,156000892,65.0,Rural,Low,Male,Married,Lower,5.0,6.0,0.357090,Trusted,1.0,4.0,0.458789
China,156000893,25.0,Rural,Medium,Female,Single,Middle,6.0,2.0,0.470383,Not trusted,1.0,8.0,0.373700
China,156000894,34.0,Urban,Medium,Female,Married,Lower,7.0,5.0,0.491827,Trusted,2.0,6.0,0.276993
China,156000895,35.0,Urban,Medium,Male,Married,Higher,5.0,7.0,0.602505,Trusted,2.0,5.0,0.640929
China,156000896,40.0,Urban,Medium,Female,Married,Higher,10.0,8.0,0.349953,Trusted,9.0,5.0,0.284142
China,156000897,32.0,Rural,Medium,Female,Married,Middle,10.0,8.0,0.406092,Trusted,1.0,8.0,0.442385
China,156000898,28.0,Urban,Medium,Female,Single,Higher,8.0,6.0,0.419426,Trusted,1.0,8.0,0.332904
China,156000899,67.0,Urban,Medium,Male,Married,Lower,10.0,10.0,0.314794,Trusted,2.0,8.0,0.395417
China,156000900,24.0,Urban,Low,Male,Single,Middle,7.0,6.0,0.578586,Not trusted,2.0,6.0,0.322939
China,156000901,68.0,Urban,Low,Male,Married,Lower,10.0,9.0,0.207399,Trusted,1.0,7.0,0.089783
China,156000902,48.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.185613,Trusted,7.0,8.0,0.359529
China,156000903,48.0,Rural,Low,Male,Widowed,Lower,5.0,4.0,0.378902,Not trusted,1.0,5.0,0.409997
China,156000904,26.0,Urban,Medium,Male,Married,Middle,9.0,8.0,0.428270,Trusted,10.0,7.0,0.401934
China,156000905,58.0,Urban,Low,Female,Living together as married,Lower,1.0,5.0,0.317783,Not trusted,1.0,7.0,0.380163
China,156000906,31.0,Urban,Medium,Female,Married,Lower,6.0,7.0,0.422736,Trusted,5.0,4.0,0.272412
China,156000907,56.0,Rural,Low,Female,Married,Middle,9.0,7.0,0.362658,Trusted,1.0,8.0,0.426821
China,156000908,56.0,Urban,Medium,Female,Separated,Middle,10.0,9.0,0.473977,Trusted,3.0,9.0,0.421264
China,156000909,38.0,Urban,Medium,Male,Married,Higher,8.0,8.0,0.379138,Trusted,2.0,9.0,0.259432
China,156000910,69.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.161427,Trusted,2.0,7.0,0.382944
China,156000911,19.0,Rural,Medium,Female,Married,Lower,7.0,5.0,0.419642,Trusted,1.0,8.0,0.565884
China,156000912,37.0,Urban,Medium,Female,Married,Higher,8.0,4.0,0.441649,Trusted,10.0,4.0,0.370576
China,156000913,32.0,Urban,Medium,Male,Married,Higher,9.0,8.0,0.512018,Trusted,8.0,9.0,0.397754
China,156000914,39.0,Rural,Medium,Male,Married,,6.0,7.0,0.564889,Not trusted,1.0,5.0,0.616888
China,156000915,59.0,Rural,Low,Female,Married,Lower,8.0,5.0,0.514787,Not trusted,3.0,5.0,0.290518
China,156000916,58.0,Urban,Medium,Male,Married,Lower,10.0,8.0,0.492308,Not trusted,1.0,8.0,0.348462
China,156000917,48.0,Urban,Medium,Female,Married,Higher,8.0,7.0,0.571844,Trusted,5.0,7.0,0.466728
China,156000918,45.0,Urban,Low,Male,Married,Lower,5.0,6.0,0.508817,Not trusted,1.0,8.0,0.407696
China,156000919,34.0,Rural,Low,Female,Single,Lower,10.0,10.0,0.287755,Trusted,1.0,9.0,0.362052
China,156000920,62.0,Rural,Low,Female,Married,Higher,6.0,7.0,0.471396,Trusted,8.0,8.0,0.580218
China,156000921,45.0,Urban,Medium,Male,Single,Higher,6.0,8.0,0.631046,Trusted,1.0,5.0,0.397842
China,156000922,39.0,Urban,Medium,Male,Married,Lower,8.0,5.0,0.734293,Trusted,2.0,7.0,0.253506
China,156000923,36.0,Urban,Low,Male,Married,Lower,6.0,5.0,0.317373,Not trusted,2.0,6.0,0.377983
China,156000924,30.0,Urban,Low,Male,Married,Lower,9.0,7.0,0.401698,Not trusted,1.0,7.0,0.315426
China,156000925,20.0,Urban,Low,Female,Married,Higher,3.0,5.0,0.436519,Not trusted,2.0,6.0,0.530406
China,156000926,62.0,Rural,Medium,Female,Married,Lower,10.0,10.0,0.247469,Trusted,5.0,10.0,0.530573
China,156000927,52.0,Urban,Medium,Female,Married,Middle,8.0,6.0,0.462959,Trusted,7.0,4.0,0.216892
China,156000928,46.0,Rural,Low,Male,Married,Lower,8.0,7.0,0.302358,Trusted,7.0,8.0,0.330080
China,156000929,61.0,Urban,Medium,Female,Married,Lower,7.0,9.0,0.373223,Trusted,6.0,6.0,0.280292
China,156000930,41.0,Rural,Medium,Female,Married,Middle,9.0,5.0,0.300082,Trusted,,7.0,0.415611
China,156000931,67.0,Urban,Low,Male,Single,Middle,7.0,10.0,0.445904,Not trusted,2.0,4.0,0.268936
China,156000932,35.0,Rural,Medium,Female,Married,Lower,2.0,4.0,0.384142,Not trusted,1.0,5.0,0.341613
China,156000933,45.0,Rural,Low,Male,Married,Lower,1.0,7.0,0.447471,Not trusted,6.0,4.0,0.302902
China,156000934,64.0,Urban,Low,Female,Married,Lower,8.0,7.0,0.339472,,2.0,3.0,0.313283
China,156000935,47.0,Rural,Low,Female,Married,Middle,9.0,8.0,0.283924,Not trusted,1.0,7.0,0.570215
China,156000936,39.0,Urban,Medium,Male,Married,Lower,5.0,6.0,0.561092,Not trusted,3.0,8.0,0.329074
China,156000937,44.0,Rural,Medium,Female,Married,Higher,8.0,8.0,0.409997,Trusted,2.0,7.0,0.323440
China,156000938,18.0,Rural,Low,Female,Married,Higher,6.0,5.0,0.536480,Trusted,6.0,5.0,0.501509
China,156000939,31.0,Urban,Medium,Male,Single,Higher,9.0,9.0,0.657819,Trusted,6.0,10.0,0.359078
China,156000940,26.0,Rural,Medium,Female,Married,Middle,7.0,5.0,0.558219,Trusted,5.0,8.0,0.420572
China,156000941,49.0,Urban,Medium,Female,Single,Middle,10.0,8.0,0.438263,Trusted,1.0,5.0,0.213899
China,156000942,32.0,Urban,Low,Male,Married,Lower,5.0,6.0,0.489222,Trusted,1.0,4.0,0.666740
China,156000943,45.0,Urban,Low,Male,Married,Lower,8.0,8.0,0.343677,Trusted,8.0,7.0,0.212035
China,156000944,49.0,Urban,Low,Female,Married,Middle,10.0,2.0,0.291448,Not trusted,1.0,9.0,0.392262
China,156000945,31.0,Rural,Low,Female,Married,Lower,10.0,6.0,0.392977,Trusted,1.0,6.0,0.319897
China,156000946,69.0,Urban,Low,Male,Married,Lower,8.0,8.0,0.295762,Not trusted,1.0,3.0,0.375459
China,156000947,46.0,Urban,Medium,Male,Married,Higher,6.0,8.0,0.448926,Trusted,3.0,5.0,0.446554
China,156000948,18.0,Urban,Medium,Female,Married,Higher,7.0,5.0,0.518300,Trusted,1.0,7.0,0.576567
China,156000949,62.0,Rural,Medium,Female,Married,Lower,10.0,10.0,0.219036,Trusted,1.0,8.0,0.312687
China,156000950,44.0,Urban,Medium,Female,Married,Lower,8.0,7.0,0.407065,Trusted,10.0,6.0,0.396280
China,156000951,22.0,Urban,Medium,Male,Married,Middle,4.0,8.0,0.347932,Not trusted,2.0,7.0,0.236181
China,156000952,56.0,Urban,Low,Female,Married,Lower,7.0,5.0,0.414682,Trusted,1.0,3.0,0.353613
China,156000953,20.0,Rural,Medium,Female,Married,Higher,8.0,9.0,0.418257,Trusted,10.0,7.0,0.226624
China,156000954,60.0,Rural,Medium,Female,Married,Lower,10.0,10.0,0.379941,Trusted,3.0,9.0,0.514882
China,156000955,38.0,Urban,Medium,Female,Married,Middle,8.0,9.0,0.286117,Trusted,10.0,8.0,0.191891
China,156000956,58.0,Urban,Medium,Male,Married,Higher,7.0,5.0,0.465004,Trusted,1.0,5.0,0.487738
China,156000957,30.0,Rural,Medium,Male,Married,Higher,7.0,7.0,0.348013,Trusted,2.0,8.0,0.417416
China,156000958,29.0,Urban,Low,Female,Married,Higher,9.0,7.0,0.439109,Trusted,3.0,5.0,0.667707
China,156000959,57.0,Urban,Low,Female,Married,Lower,3.0,5.0,0.590070,Not trusted,1.0,3.0,0.523261
China,156000960,46.0,Rural,High,Female,Married,Higher,8.0,8.0,0.559421,Trusted,1.0,8.0,0.610633
China,156000961,38.0,Urban,Low,Male,Single,Middle,5.0,8.0,0.526489,Trusted,1.0,7.0,0.439883
China,156000962,61.0,Urban,Medium,Male,Single,Lower,7.0,4.0,0.304476,Trusted,2.0,7.0,0.712349
China,156000963,67.0,Urban,Medium,Male,Single,Lower,10.0,8.0,0.331674,Not trusted,3.0,7.0,0.315998
China,156000964,38.0,Urban,Medium,Female,Married,Middle,8.0,8.0,0.418302,Trusted,1.0,8.0,0.349677
China,156000965,22.0,Rural,Low,Female,Married,Middle,6.0,10.0,0.434389,Trusted,1.0,10.0,0.382383
China,156000966,30.0,Urban,Medium,Female,,Higher,7.0,8.0,0.579520,Trusted,4.0,7.0,0.359566
China,156000967,67.0,Urban,Medium,Female,Married,Lower,8.0,9.0,0.511704,Trusted,1.0,7.0,0.359833
China,156000968,27.0,Rural,Medium,Female,Married,Middle,7.0,7.0,0.237428,Trusted,2.0,9.0,0.387549
China,156000969,48.0,Urban,Medium,Male,Married,Lower,9.0,7.0,0.354583,Trusted,2.0,5.0,0.275821
China,156000970,19.0,Urban,Medium,Male,Married,Higher,8.0,7.0,0.503354,Trusted,5.0,6.0,0.428209
China,156000971,38.0,Rural,Medium,Female,Married,Middle,10.0,8.0,0.593309,Trusted,8.0,5.0,0.441093
China,156000972,61.0,Urban,Low,Male,Married,Lower,8.0,10.0,0.228513,Not trusted,2.0,7.0,0.354257
China,156000973,46.0,Urban,Low,Female,Single,Lower,6.0,6.0,0.296031,Trusted,1.0,3.0,0.387322
China,156000974,54.0,Rural,Medium,Female,Married,Middle,7.0,8.0,0.468681,Trusted,1.0,6.0,0.331661
China,156000975,45.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.420953,Not trusted,1.0,9.0,0.348962
China,156000976,45.0,Urban,Medium,Female,Married,Higher,9.0,10.0,0.368763,Trusted,2.0,10.0,0.305126
China,156000977,40.0,Urban,Medium,Female,Married,Higher,7.0,10.0,0.312024,Trusted,8.0,10.0,0.451744
China,156000978,47.0,Urban,Medium,Female,Single,Lower,5.0,7.0,0.384911,Trusted,1.0,6.0,0.505888
China,156000979,68.0,Urban,Low,Male,Married,Lower,7.0,1.0,0.263295,Trusted,1.0,5.0,0.689361
China,156000980,62.0,Urban,Medium,Male,Married,Lower,10.0,9.0,0.418844,Not trusted,1.0,10.0,0.257610
China,156000981,28.0,Urban,Medium,Male,Married,Lower,7.0,4.0,0.339356,Trusted,2.0,3.0,0.389149
China,156000982,60.0,Rural,Medium,Female,Married,Middle,8.0,7.0,0.407169,Trusted,1.0,8.0,0.402480
China,156000983,29.0,Urban,Medium,Male,Married,Middle,7.0,5.0,0.383418,Not trusted,2.0,8.0,0.453469
China,156000984,21.0,Urban,Medium,Female,Married,Lower,3.0,9.0,0.485517,Not trusted,2.0,6.0,0.397387
China,156000985,50.0,Urban,Medium,Female,Married,Lower,2.0,2.0,0.319870,Trusted,7.0,4.0,0.298756
China,156000986,38.0,Urban,Low,Female,Married,Lower,7.0,10.0,0.345021,Trusted,1.0,4.0,0.359806
China,156000987,28.0,Rural,Medium,Female,Married,Higher,6.0,8.0,0.564488,Trusted,5.0,6.0,0.481041
China,156000988,46.0,Urban,Medium,Female,Married,Lower,10.0,8.0,0.470367,Not trusted,3.0,10.0,0.422194
China,156000989,56.0,Urban,Medium,Male,Married,Lower,5.0,10.0,0.370976,Trusted,7.0,4.0,0.229913
China,156000990,50.0,Urban,Medium,Male,Married,Lower,1.0,6.0,0.375229,Trusted,4.0,3.0,0.391585
China,156000991,27.0,Urban,Medium,Female,Married,Higher,8.0,4.0,0.541606,Not trusted,1.0,8.0,0.388411
China,156000992,62.0,Urban,Low,Male,Married,Lower,5.0,3.0,0.491394,Trusted,1.0,2.0,0.339379
China,156000993,21.0,Rural,Medium,Male,Married,Higher,5.0,3.0,0.411363,Not trusted,1.0,7.0,0.357321
China,156000994,45.0,Urban,Medium,Female,Married,Middle,6.0,7.0,0.334328,Not trusted,3.0,5.0,0.502963
China,156000995,34.0,Urban,Medium,Female,Married,Lower,6.0,3.0,0.484764,Not trusted,4.0,7.0,0.300518
China,156000996,28.0,Urban,Low,Male,Married,Lower,7.0,6.0,0.413175,Not trusted,5.0,7.0,0.300710
China,156000997,53.0,Urban,Low,Female,Single,Lower,8.0,9.0,0.423765,Trusted,5.0,7.0,0.309977
China,156000998,47.0,Urban,Low,Male,Single,Lower,9.0,7.0,0.445611,Trusted,1.0,5.0,0.625128
China,156000999,69.0,Urban,Low,Female,Married,Lower,10.0,10.0,0.315697,Trusted,1.0,7.0,0.298904
China,156001000,43.0,Urban,Medium,Male,Single,Higher,8.0,6.0,0.459466,Trusted,6.0,7.0,0.538523
China,156001001,63.0,Urban,Medium,Female,Married,Middle,7.0,6.0,0.336891,Trusted,1.0,8.0,0.622603
China,156001002,31.0,Rural,Medium,Female,Married,Higher,7.0,6.0,0.499056,Trusted,7.0,6.0,0.549429
China,156001003,69.0,Urban,Medium,Male,Married,Lower,6.0,8.0,0.298380,Not trusted,1.0,8.0,0.288911
China,156001004,65.0,Rural,Medium,Male,Married,Higher,8.0,9.0,0.493477,Trusted,6.0,7.0,0.475875
China,156001005,60.0,Rural,Low,Male,Married,Lower,7.0,7.0,0.404153,Trusted,1.0,6.0,0.322620
China,156001006,68.0,Rural,Low,Female,Married,Middle,10.0,8.0,0.262947,Trusted,1.0,7.0,0.269161
China,156001007,40.0,Urban,Medium,Female,Married,Lower,10.0,10.0,0.373854,Trusted,1.0,8.0,0.441212
China,156001008,34.0,Urban,Low,Male,Single,Lower,7.0,10.0,0.304835,Not trusted,1.0,8.0,0.344050
China,156001009,55.0,Urban,Medium,Female,Married,Middle,9.0,10.0,0.454573,Trusted,6.0,5.0,0.143621
China,156001010,67.0,Rural,Medium,Female,Married,Lower,10.0,10.0,0.590149,Not trusted,1.0,10.0,0.441521
China,156001011,24.0,Rural,Low,Male,Married,Middle,5.0,4.0,0.499097,Trusted,2.0,6.0,0.680236
China,156001012,48.0,Urban,Low,Female,Divorced,Lower,9.0,10.0,0.329156,Not trusted,1.0,8.0,0.118889
China,156001013,64.0,Urban,Medium,Female,Married,Lower,7.0,5.0,0.323106,Not trusted,1.0,7.0,0.342966
China,156001014,27.0,Urban,Medium,Female,Married,Lower,6.0,6.0,0.530429,Trusted,6.0,6.0,0.463160
China,156001015,32.0,Urban,Low,Male,,Lower,8.0,8.0,0.593148,Trusted,1.0,10.0,0.445639
China,156001016,23.0,Rural,Medium,Male,Married,Lower,9.0,9.0,0.313011,Trusted,5.0,10.0,0.482587
China,156001017,46.0,Urban,Medium,Female,Widowed,Higher,8.0,5.0,0.519834,Trusted,1.0,6.0,0.569236
China,156001018,39.0,Urban,Low,Female,Married,Lower,7.0,7.0,0.342506,Not trusted,1.0,5.0,0.364642
China,156001019,18.0,Rural,Medium,Male,Married,Higher,1.0,8.0,0.547535,Not trusted,1.0,1.0,0.396881
China,156001020,44.0,Rural,Medium,Male,Married,Lower,7.0,8.0,0.404470,Trusted,1.0,6.0,0.605268
China,156001021,70.0,Urban,Low,Female,Single,Lower,8.0,3.0,0.247865,Trusted,1.0,8.0,0.376475
China,156001022,40.0,Urban,Medium,Male,Married,Higher,10.0,10.0,0.401016,Trusted,4.0,10.0,0.240375
China,156001023,31.0,Urban,Medium,Female,Married,Lower,2.0,6.0,0.428763,Trusted,1.0,3.0,0.420194
China,156001024,44.0,Rural,Low,Female,Married,Middle,7.0,5.0,0.484975,Not trusted,2.0,7.0,0.301614
China,156001025,49.0,Urban,Low,Female,Married,Lower,8.0,7.0,0.436937,Not trusted,2.0,6.0,0.322101
China,156001026,68.0,Urban,Low,Male,Single,Lower,7.0,5.0,0.308522,Trusted,1.0,8.0,0.398561
China,156001027,28.0,Rural,Medium,Female,Married,Middle,7.0,8.0,0.416504,Trusted,3.0,3.0,0.245252
China,156001028,37.0,Urban,Low,Female,Married,Lower,5.0,5.0,0.478629,Not trusted,2.0,2.0,0.406406
China,156001029,42.0,Urban,Low,Male,,Middle,10.0,2.0,0.509828,Trusted,1.0,8.0,0.314357
China,156001030,46.0,Rural,Medium,Male,Married,Lower,7.0,9.0,0.441215,Trusted,7.0,6.0,0.466341
China,156001031,66.0,Rural,Medium,Female,Married,Lower,6.0,5.0,0.422101,Trusted,1.0,6.0,0.505161
China,156001032,36.0,Urban,Low,Male,Single,Higher,8.0,9.0,0.612128,Trusted,1.0,10.0,0.258823
China,156001033,28.0,Urban,Medium,Female,Married,Higher,7.0,7.0,0.402104,Trusted,2.0,1.0,0.358703
China,156001034,25.0,Urban,Medium,Male,Married,Higher,3.0,4.0,0.603308,Trusted,10.0,10.0,0.591841
China,156001035,35.0,Rural,Low,Male,Married,Lower,10.0,7.0,0.356954,Trusted,1.0,8.0,0.379494
China,156001036,35.0,Rural,Low,Female,Married,Lower,10.0,8.0,0.358431,Trusted,2.0,8.0,0.385504
China,156001037,25.0,Urban,Medium,Male,Married,Lower,10.0,8.0,0.426635,Trusted,1.0,8.0,0.589625
China,156001038,29.0,Rural,Medium,Male,Married,Higher,10.0,10.0,0.398869,Trusted,1.0,10.0,0.412671
China,156001039,48.0,Rural,Low,Male,Married,Lower,7.0,6.0,0.362424,Not trusted,1.0,8.0,0.350360
China,156001040,41.0,Urban,Medium,Female,Married,Lower,5.0,5.0,0.388115,Not trusted,1.0,1.0,0.448637
China,156001041,23.0,Rural,Low,Female,Widowed,Higher,8.0,6.0,0.686678,Trusted,2.0,7.0,0.509616
China,156001042,68.0,Urban,Low,Male,Married,Middle,10.0,8.0,0.400187,Trusted,5.0,8.0,0.473389
China,156001043,32.0,Rural,Low,Female,Married,Lower,5.0,9.0,0.328745,Not trusted,1.0,8.0,0.455175
China,156001044,31.0,Rural,Medium,Male,Married,Lower,10.0,8.0,0.233930,Trusted,9.0,7.0,0.218149
China,156001045,40.0,Urban,Medium,Female,Living together as married,Lower,9.0,8.0,0.466383,Trusted,3.0,6.0,0.415403
China,156001046,53.0,Rural,Medium,Female,Married,Lower,8.0,8.0,0.589450,Trusted,1.0,10.0,0.588744
China,156001047,69.0,Rural,Medium,Male,Married,Lower,10.0,7.0,0.362101,Trusted,2.0,10.0,0.212059
China,156001048,62.0,Rural,Low,Female,Married,Middle,6.0,2.0,0.254506,Trusted,1.0,4.0,0.448534
China,156001049,38.0,Urban,Low,Male,Married,Middle,8.0,6.0,0.450348,Trusted,2.0,6.0,0.393302
China,156001050,68.0,Urban,Low,Female,Married,Lower,6.0,8.0,0.386762,Trusted,2.0,7.0,0.414712
China,156001051,42.0,Rural,Low,Male,Married,Lower,5.0,4.0,0.268445,Trusted,5.0,3.0,0.335715
China,156001052,20.0,Rural,Low,Male,Married,Higher,6.0,7.0,0.396570,Trusted,4.0,6.0,0.290833
China,156001053,41.0,Rural,Low,Female,Married,Higher,7.0,4.0,0.595119,Not trusted,1.0,6.0,0.422914
China,156001054,62.0,Urban,Medium,Female,Married,Lower,7.0,3.0,0.315711,Not trusted,1.0,7.0,0.317735
China,156001055,51.0,Urban,Low,Female,Married,Lower,4.0,3.0,0.251506,Trusted,5.0,1.0,0.260823
China,156001056,64.0,Urban,Medium,Female,Married,Higher,10.0,9.0,0.470830,Trusted,7.0,9.0,0.576789
China,156001057,20.0,Rural,Medium,Female,Married,Lower,8.0,5.0,0.318499,Not trusted,1.0,8.0,0.503255
China,156001058,44.0,Urban,Medium,Female,Married,Lower,9.0,10.0,0.406212,Trusted,1.0,7.0,0.318987
China,156001059,52.0,Urban,Medium,Male,Married,Lower,8.0,7.0,0.531327,Not trusted,2.0,4.0,0.596495
China,156001060,45.0,Urban,Medium,Male,Married,Middle,8.0,8.0,0.439637,Trusted,1.0,6.0,0.616987
China,156001061,27.0,Urban,Low,Female,Single,Lower,9.0,8.0,0.334911,Not trusted,1.0,7.0,0.265257
China,156001062,44.0,Rural,Medium,Male,Married,Lower,5.0,6.0,0.368577,Not trusted,1.0,1.0,0.564852
China,156001063,54.0,Urban,Low,Male,Married,Lower,5.0,7.0,0.329418,Trusted,1.0,5.0,0.379523
China,156001064,29.0,Rural,Low,Female,Widowed,Lower,8.0,5.0,0.298622,Not trusted,6.0,8.0,0.333864
China,156001065,45.0,Urban,Low,Male,Married,Lower,8.0,7.0,0.409509,Not trusted,1.0,4.0,0.396527
China,156001066,67.0,Rural,Low,Male,Married,Lower,5.0,9.0,0.358988,Not trusted,1.0,7.0,0.386064
China,156001067,57.0,Urban,Medium,Male,Married,Higher,10.0,10.0,0.287061,Trusted,1.0,10.0,0.358533
China,156001068,48.0,Urban,Medium,Male,Married,Higher,7.0,8.0,0.646742,Trusted,2.0,7.0,0.371569
China,156001069,26.0,Rural,Medium,Female,Married,Lower,5.0,5.0,0.461530,Trusted,4.0,5.0,0.371833
China,156001070,49.0,Urban,Medium,Male,Married,Higher,6.0,7.0,0.596469,Not trusted,1.0,5.0,0.739000
China,156001071,46.0,Urban,Low,Female,Married,Lower,8.0,7.0,0.287798,Not trusted,1.0,8.0,0.376456
China,156001072,59.0,Urban,Medium,Female,Married,Lower,10.0,8.0,0.286407,Not trusted,1.0,8.0,0.223622
China,156001073,46.0,Urban,Medium,Female,Single,Lower,8.0,9.0,0.433751,Not trusted,2.0,8.0,0.306567
China,156001074,46.0,Urban,Low,Female,Married,Lower,4.0,2.0,0.581923,Not trusted,9.0,2.0,0.435483
China,156001075,60.0,Rural,Medium,Male,Married,Lower,9.0,5.0,0.322937,Trusted,1.0,3.0,0.373414
China,156001076,59.0,Urban,Low,Female,Married,Lower,7.0,7.0,0.252967,Trusted,1.0,6.0,0.413195
China,156001077,31.0,Urban,Medium,Female,Married,Lower,8.0,9.0,0.371117,Trusted,1.0,8.0,0.415597
China,156001078,32.0,Rural,Medium,Female,Married,Higher,8.0,7.0,0.454120,Trusted,4.0,8.0,0.486302
China,156001079,46.0,Rural,Low,Female,Widowed,Higher,5.0,5.0,0.296152,Trusted,9.0,5.0,0.234259
China,156001080,60.0,Urban,Medium,Female,Married,Lower,10.0,10.0,0.477490,Trusted,9.0,10.0,0.429542
China,156001081,32.0,Rural,Medium,Female,Married,Higher,8.0,8.0,0.646182,Not trusted,1.0,6.0,0.335364
China,156001082,58.0,Rural,Low,Male,Married,Lower,7.0,7.0,0.204038,Not trusted,1.0,7.0,0.380192
China,156001083,42.0,Rural,Low,Male,Married,Middle,5.0,6.0,0.433107,Trusted,2.0,4.0,0.565484
China,156001084,66.0,Rural,High,Male,Single,Higher,10.0,10.0,0.526913,Trusted,1.0,10.0,0.369358
China,156001085,24.0,Rural,Medium,Female,Married,Lower,7.0,8.0,0.415180,Not trusted,1.0,7.0,0.217021
China,156001086,29.0,Urban,Medium,Male,Single,Lower,7.0,6.0,0.632724,Trusted,1.0,6.0,0.440882
China,156001087,38.0,Urban,Medium,Female,Married,Middle,6.0,5.0,0.305180,Not trusted,1.0,6.0,0.422167
China,156001088,31.0,Rural,Medium,Male,Married,Higher,8.0,5.0,0.410696,Trusted,2.0,5.0,0.397618
China,156001089,48.0,Rural,Medium,Female,Married,Higher,9.0,9.0,0.348947,Trusted,1.0,8.0,0.588936
China,156001090,22.0,Rural,Medium,Female,Married,Lower,8.0,5.0,0.362234,Trusted,4.0,8.0,0.454605
China,156001091,26.0,Urban,Medium,Female,Married,Middle,9.0,5.0,0.327476,Trusted,10.0,8.0,0.286275
